sport,dsport,Label
29044,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
29044,25,3
29044,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
3332,80,2
3332,80,2
29044,25,3
29576,20002,2
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
29044,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
14032,12089,2
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
29044,25,3
29044,25,3
17893,35351,2
19504,36810,2
19504,36810,2
19504,36810,2
29044,25,3
29044,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
23983,25,2
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
20062,25,3
8319,4658,2
7428,80,2
13700,11390,2
37595,33854,2
6387,80,3
6387,80,3
58398,20424,2
6387,80,3
6387,80,3
6387,80,3
6387,80,3
6387,80,3
6387,80,3
6387,80,3
62177,22190,2
30865,29634,2
6387,80,3
6387,80,3
6387,80,3
6387,80,3
30818,56559,2
30818,56559,2
6930,48987,2
16495,21,2
17681,143,2
26622,5190,2
49962,80,3
62403,27226,2
49962,80,3
49962,80,3
49962,80,3
49962,80,3
51372,22,2
49962,80,3
49962,80,3
7428,80,2
31172,55601,2
49962,80,3
49962,80,3
49659,22,2
43069,32587,2
17681,143,2
13882,25,2
21357,17368,2
58585,20953,2
64511,80,3
64511,80,3
64511,80,3
64511,80,3
64511,80,3
47336,32178,2
64511,80,3
64511,80,3
64511,80,3
64511,80,3
64511,80,3
34338,53,2
36209,34528,2
1354,22,2
20928,5190,2
20928,5190,2
8566,110,3
7302,43886,2
8566,110,3
8475,42947,2
8475,42947,2
37994,8126,2
10075,44121,2
7029,80,2
8566,110,3
7029,80,2
17548,15409,2
7029,80,2
36519,36827,2
8566,110,3
8566,110,3
36519,36827,2
62617,16628,2
62617,16628,2
59897,21,2
8566,110,3
8566,110,3
7029,80,2
8566,110,3
8566,110,3
7029,80,2
8566,110,3
8566,110,3
8566,110,3
2991,25,2
2093,24465,2
8566,110,3
8566,110,3
49749,47747,2
8566,110,3
8566,110,3
29384,5190,2
18610,17793,2
18610,17793,2
18610,17793,2
24208,22358,2
42658,80,2
57692,55649,2
61229,80,3
61229,80,3
61229,80,3
61229,80,3
7428,80,2
42542,56950,2
3542,22,2
61229,80,3
61229,80,3
61229,80,3
49422,110,3
49422,110,3
61229,80,3
61229,80,3
49422,110,3
49422,110,3
36290,12739,2
64368,35978,2
49422,110,3
49422,110,3
55450,22,2
28236,80,2
49422,110,3
28236,80,2
52978,63660,2
28236,80,2
28236,80,2
28236,80,2
28236,80,2
49422,110,3
49422,110,3
49422,110,3
44090,48416,2
44090,48416,2
49012,111,3
49012,111,3
46802,80,2
1598,62667,2
62342,7080,3
19137,1429,2
19137,1429,2
28236,80,2
61547,80,2
28236,80,2
62342,7080,3
49422,110,3
62342,7080,3
62342,7080,3
49422,110,3
49422,110,3
28236,80,2
62342,7080,3
62342,7080,3
62342,7080,3
62342,7080,3
3390,6292,2
3253,25,2
7439,25,2
58852,7510,3
58852,7510,3
58852,7510,3
58852,7510,3
58852,7510,3
35718,80,2
50381,80,3
50381,80,3
50381,80,3
50381,80,3
50381,80,3
58852,7510,3
58852,7510,3
19987,39979,2
50381,80,3
50381,80,3
50381,80,3
50381,80,3
50381,80,3
2743,25,2
2743,25,2
50381,80,3
4644,48792,2
50381,80,3
50381,80,3
42306,48243,2
6459,111,2
50381,80,3
50381,80,3
39442,7731,2
20362,110,3
20362,110,3
20362,110,3
58400,80,2
20362,110,3
20362,110,3
20362,110,3
20362,110,3
20362,110,3
58400,80,2
30723,3994,2
20362,110,3
20362,110,3
20362,110,3
28223,26756,2
20362,110,3
20362,110,3
49479,53764,2
30105,21,3
42341,4523,2
30105,21,3
30105,21,3
30105,21,3
30105,21,3
30105,21,3
8642,21,2
19143,17123,2
30105,21,3
30105,21,3
21979,19894,2
63115,80,2
30105,21,3
30105,21,3
30105,21,3
30105,21,3
27954,25,2
27954,25,2
61792,21879,2
29183,27425,2
53347,30565,2
6322,25,2
56143,80,2
30105,21,3
56143,80,2
6322,25,2
48783,80,2
64239,80,2
65406,515,3
65406,515,3
64239,80,2
64239,80,2
24888,53879,3
65406,515,3
34886,5190,2
65406,515,3
65406,515,3
65406,515,3
65406,515,3
65406,515,3
65406,515,3
65406,515,3
65406,515,3
65406,515,3
24888,53879,3
24888,53879,3
61542,22,2
30105,21,3
30105,21,3
65406,515,3
65406,515,3
65406,515,3
60413,22,2
25693,53,2
58281,6292,2
30105,21,3
30105,21,3
26863,11533,2
26863,11533,2
20830,110,3
20830,110,3
58056,26449,2
41345,80,2
30105,21,3
30105,21,3
20830,110,3
24888,53879,3
24888,53879,3
24888,53879,3
30105,21,3
30105,21,3
30105,21,3
30105,21,3
20830,110,3
41345,80,2
20830,110,3
20830,110,3
20830,110,3
33540,80,2
35984,22,2
27197,179,2
20830,110,3
20830,110,3
24899,25,2
20830,110,3
26281,62275,2
26281,62275,2
20830,110,3
20830,110,3
20830,110,3
13287,80,3
13287,80,3
56550,22,2
13287,80,3
20830,110,3
13287,80,3
13287,80,3
20830,110,3
48628,63660,2
8658,26070,2
11093,45737,2
65355,80,2
13287,80,3
13287,80,3
32444,25,2
13287,80,3
13287,80,3
16750,63660,2
64653,62746,2
28741,22,2
28741,22,2
17498,80,3
17498,80,3
41345,80,2
60376,21,2
17498,80,3
17498,80,3
37441,40132,2
17498,80,3
17498,80,3
7718,80,2
33540,80,2
17498,80,3
40418,14157,2
17498,80,3
17498,80,3
35718,40009,2
35718,40009,2
17498,80,3
25934,777,3
25934,777,3
18846,16869,2
18846,16869,2
60376,21,2
25934,777,3
25934,777,3
25934,777,3
25934,777,3
25934,777,3
25934,777,3
61465,22,2
25934,777,3
25934,777,3
25934,777,3
47946,52622,2
3592,21,2
48685,47785,2
6365,4235,2
45179,5306,2
8106,42941,2
9734,7717,2
9734,7717,2
16765,37213,2
37788,25,2
37788,25,2
55500,61724,2
5247,21,2
5247,21,2
5247,21,2
45960,20002,2
48119,143,2
48119,143,2
48119,143,2
48119,143,2
47648,25,3
47648,25,3
49910,1758,2
47648,25,3
47648,25,3
44923,21,2
44923,21,2
47648,25,3
11834,20002,2
41345,80,2
47648,25,3
58451,20647,2
47648,25,3
47648,25,3
61845,22073,2
47648,25,3
47648,25,3
62749,143,2
63362,80,2
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
51378,55182,2
51378,55182,2
60605,80,2
62749,143,2
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
47648,25,3
4784,53,2
47648,25,3
47648,25,3
8497,45795,2
9969,8092,2
47648,25,3
16248,80,2
42241,143,2
60605,80,2
58428,80,2
28524,143,2
13586,20002,2
47562,5190,2
56143,80,2
18003,179,2
56143,80,2
36383,80,3
36383,80,3
28524,143,2
8708,21,2
36383,80,3
36383,80,3
61927,20684,2
36383,80,3
36383,80,3
63002,5190,2
56143,80,2
56143,80,2
38626,20002,2
36383,80,3
36383,80,3
56833,22,2
36870,80,2
56143,80,2
10777,25,2
56143,80,2
37990,40683,2
41435,9913,2
41435,9913,2
4007,25,3
4007,25,3
51237,21,2
4007,25,3
4007,25,3
51060,80,2
24430,111,2
26967,25729,2
4007,25,3
4007,25,3
59640,5190,2
4007,25,3
4007,25,3
50360,56453,2
4007,25,3
4007,25,3
42867,25,3
31821,22,2
31821,22,2
42867,25,3
42867,25,3
4007,25,3
4007,25,3
42867,25,3
42867,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
4007,25,3
42867,25,3
51060,80,2
51060,80,2
4007,25,3
4007,25,3
42867,25,3
42867,25,3
4007,25,3
4007,25,3
42867,25,3
42867,25,3
4007,25,3
4007,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
51060,80,2
1534,37634,2
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
25866,23504,2
42867,25,3
42867,25,3
42867,25,3
42867,25,3
42867,25,3
48113,31519,2
49859,1617,2
48713,49669,2
51060,80,2
37220,7516,2
37220,7516,2
45288,22,2
7718,80,2
7718,80,2
7718,80,2
21875,143,2
47793,110,3
47793,110,3
24472,22,2
47622,21,2
47793,110,3
47793,110,3
47793,110,3
47793,110,3
47793,110,3
7718,80,2
2620,52718,2
47793,110,3
47793,110,3
48139,48079,2
47793,110,3
47793,110,3
47793,110,3
42798,49012,2
44470,22,2
44470,22,2
47793,110,3
47793,110,3
28406,80,3
28406,80,3
28406,80,3
47793,110,3
47793,110,3
40907,25,2
40907,25,2
47793,110,3
47793,110,3
47793,110,3
47793,110,3
47793,110,3
47793,110,3
28406,80,3
28406,80,3
28406,80,3
28406,80,3
47793,110,3
47793,110,3
63699,22,2
47793,110,3
47793,110,3
47793,110,3
47793,110,3
47793,110,3
56367,80,2
47793,110,3
47793,110,3
52163,58210,2
43668,111,2
11760,80,2
40156,21,2
23662,34131,2
50170,80,3
50170,80,3
25382,23192,2
50170,80,3
50170,80,3
50170,80,3
53831,143,2
53909,25161,2
47450,53466,2
50170,80,3
50170,80,3
50170,80,3
50170,80,3
6988,45669,2
44465,42424,2
44465,42424,2
15369,80,3
15369,80,3
11645,39414,2
15369,80,3
15369,80,3
15369,80,3
15369,80,3
15369,80,3
15369,80,3
63458,80,2
55948,80,2
55948,80,2
55948,80,2
24412,25,2
58339,63299,2
31456,57479,2
31456,57479,2
40410,80,2
39869,25,2
35433,3697,2
27439,80,2
15518,80,2
15518,80,2
59925,1801,2
62173,59748,2
25806,23857,2
25806,23857,2
15518,80,2
24702,80,3
24702,80,3
24702,80,3
24702,80,3
24702,80,3
4678,2788,2
24702,80,3
24702,80,3
24702,80,3
7390,48522,2
8790,42809,2
8790,42809,2
39174,8577,2
38555,9134,2
38555,9134,2
38555,9134,2
59792,80,2
26291,62037,2
15518,80,2
27439,80,2
40410,80,2
53010,31198,2
53010,31198,2
3656,21,2
51425,80,3
51425,80,3
51425,80,3
51425,80,3
29084,80,2
51425,80,3
51425,80,3
39923,25,2
29084,80,2
21176,80,2
13023,80,2
29084,80,2
52423,50375,2
7860,48234,2
4269,80,3
4269,80,3
10979,5190,2
4269,80,3
4269,80,3
4269,80,3
4269,80,3
9857,25,2
13023,80,2
4269,80,3
4269,80,3
4269,80,3
9857,25,2
9857,25,2
9857,25,2
13023,80,2
20716,8080,3
20716,8080,3
20716,8080,3
20716,8080,3
20716,8080,3
20716,8080,3
1911,47133,2
20716,8080,3
20716,8080,3
20716,8080,3
20716,8080,3
45870,49228,2
11507,143,2
9487,45474,2
10070,45752,2
10070,45752,2
25057,21,2
15648,13631,2
37426,22,2
20431,80,3
20431,80,3
20431,80,3
20431,80,3
20431,80,3
53991,80,2
20431,80,3
20431,80,3
5530,80,3
8169,80,2
5530,80,3
5530,80,3
5530,80,3
6318,80,2
49042,25,2
5530,80,3
5530,80,3
5530,80,3
5530,80,3
29084,80,2
62658,80,2
58440,20441,2
24593,58380,2
50988,57750,2
48018,5190,2
6318,80,2
36776,25,2
18996,111,2
58410,1958,2
56193,25306,2
27439,80,2
57390,80,2
2786,143,2
19351,80,2
48405,46424,2
13023,80,2
39294,80,3
39294,80,3
39294,80,3
39294,80,3
13023,80,2
39294,80,3
39294,80,3
53305,62042,2
56719,21,2
13023,80,2
13023,80,2
40042,37904,2
13023,80,2
37132,13763,2
22770,25,2
1206,17220,2
61510,59756,2
22770,25,2
8180,110,3
8180,110,3
8180,110,3
28843,26652,2
8180,110,3
8180,110,3
61357,22,2
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
8180,110,3
5992,42358,2
8180,110,3
8180,110,3
5620,143,2
8180,110,3
8180,110,3
45441,7526,2
44909,42988,2
34242,22,2
5620,143,2
8169,80,2
37443,80,3
37443,80,3
8169,80,2
37443,80,3
50979,25,2
37443,80,3
37443,80,3
37443,80,3
37443,80,3
37443,80,3
37443,80,3
1220,25,2
8326,9302,2
8023,22,2
25601,80,2
41406,9824,2
17317,34792,2
17317,34792,2
1911,80,2
62065,19873,2
57070,25,2
25516,25598,2
50950,143,2
32356,80,3
32356,80,3
32356,80,3
4854,6881,2
32356,80,3
32356,80,3
41116,25,2
46992,6881,2
3942,6881,2
3942,6881,2
3942,6881,2
3942,6881,2
3942,6881,2
16067,25,2
18657,16605,2
21324,1035,2
4854,6881,2
56614,25,2
50845,80,2
52225,25,3
52225,25,3
52225,25,3
52225,25,3
49731,22644,2
43281,49306,2
52225,25,3
52225,25,3
52225,25,3
52225,25,3
37835,12995,2
52225,25,3
52225,25,3
35420,16149,2
52225,25,3
2093,6881,2
2093,6881,2
52225,25,3
52225,25,3
52225,25,3
17399,36906,2
2093,6881,2
17399,36906,2
38330,110,3
2093,6881,2
38330,110,3
38330,110,3
38330,110,3
38330,110,3
46992,6881,2
38330,110,3
38330,110,3
38330,110,3
51388,1641,2
31688,29508,2
31688,29508,2
31688,29508,2
38330,110,3
47720,143,2
47720,143,2
38330,110,3
38330,110,3
53816,31489,2
38330,110,3
53186,31991,2
38330,110,3
38330,110,3
4665,33528,2
38330,110,3
38330,110,3
38330,110,3
38330,110,3
25241,110,3
25241,110,3
38330,110,3
38330,110,3
25241,110,3
25241,110,3
38330,110,3
38330,110,3
38330,110,3
38330,110,3
38330,110,3
25241,110,3
25241,110,3
38150,39742,2
38150,39742,2
38330,110,3
38330,110,3
25241,110,3
25241,110,3
4854,6881,2
38330,110,3
38330,110,3
25241,110,3
38330,110,3
38330,110,3
4854,6881,2
4854,6881,2
23581,80,2
4854,6881,2
25241,110,3
25241,110,3
20699,25,3
20699,25,3
43653,6881,2
25241,110,3
25241,110,3
20699,25,3
25241,110,3
25241,110,3
25241,110,3
51380,25,2
38806,80,2
20699,25,3
25241,110,3
25241,110,3
20699,25,3
20699,25,3
2819,20543,2
20699,25,3
1217,6881,2
1217,6881,2
50019,4313,2
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
25424,21,2
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
25241,110,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
25241,110,3
25241,110,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
30742,80,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
30742,80,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
30742,80,3
30742,80,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
20699,25,3
2093,6881,2
23058,1056,2
23058,1056,2
30742,80,3
20699,25,3
30742,80,3
30742,80,3
2093,6881,2
21194,80,3
21194,80,3
20699,25,3
20699,25,3
2093,6881,2
20600,143,2
20699,25,3
20699,25,3
21194,80,3
21194,80,3
21194,80,3
21194,80,3
2093,6881,2
9479,62042,2
2093,6881,2
21194,80,3
21194,80,3
21194,80,3
25569,80,2
20600,143,2
61202,22,2
46992,6881,2
46992,6881,2
25023,21,2
43897,49835,2
3942,6881,2
20600,143,2
48715,5190,2
34294,25,2
50124,1128,3
50124,1128,3
50124,1128,3
50124,1128,3
50124,1128,3
50124,1128,3
50124,1128,3
54956,53,2
15458,143,2
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
12343,25,3
44301,6293,2
39053,143,2
4459,3247,2
12652,5190,2
4459,3247,2
39053,143,2
39053,143,2
37276,22,2
17243,22,2
27796,22,2
27244,61040,2
48812,25,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
7143,49391,2
33538,110,3
33538,110,3
15662,25,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
52181,5190,2
33538,110,3
33538,110,3
62140,25,2
33538,110,3
33538,110,3
32043,30737,2
33538,110,3
52001,53367,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
39625,22,2
33538,110,3
33538,110,3
49593,5190,2
45559,143,2
45559,143,2
45559,143,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
10943,8832,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
36870,25,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
64261,37368,2
33538,110,3
33538,110,3
17885,22,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
54683,22,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33625,31811,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
63474,25,3
63474,25,3
33538,110,3
33538,110,3
63474,25,3
63474,25,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
63474,25,3
40214,5190,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
63474,25,3
63474,25,3
64286,5190,2
33538,110,3
33538,110,3
63474,25,3
63474,25,3
33538,110,3
33538,110,3
63474,25,3
63474,25,3
18832,11038,2
20391,18467,2
58014,22,2
33538,110,3
33538,110,3
61903,59722,2
63474,25,3
63474,25,3
33538,110,3
33538,110,3
61903,59722,2
63474,25,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
63474,25,3
63474,25,3
33538,110,3
63474,25,3
63474,25,3
63474,25,3
33538,110,3
33538,110,3
28493,5190,2
33538,110,3
50501,29083,2
33538,110,3
33538,110,3
3731,50326,2
33538,110,3
33538,110,3
10516,80,3
33538,110,3
10516,80,3
10516,80,3
33538,110,3
10516,80,3
10516,80,3
4258,5190,2
33538,110,3
33538,110,3
10516,80,3
10516,80,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
33538,110,3
33538,110,3
24424,25,3
24424,25,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
24424,25,3
33538,110,3
33538,110,3
24424,25,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
24424,25,3
24424,25,3
24424,25,3
24424,25,3
24424,25,3
33538,110,3
33538,110,3
24424,25,3
24424,25,3
33538,110,3
33538,110,3
33538,110,3
24424,25,3
24424,25,3
33538,110,3
46203,32863,2
33538,110,3
33538,110,3
24424,25,3
25536,80,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
34568,631,3
34568,631,3
33538,110,3
33538,110,3
34568,631,3
34568,631,3
34568,631,3
33538,110,3
10866,8761,2
33538,110,3
33538,110,3
7466,143,2
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
33538,110,3
57604,20419,2
25630,143,2
25630,143,2
40492,80,2
52159,21,2
29237,80,3
29237,80,3
29237,80,3
29237,80,3
7744,56939,2
29237,80,3
29237,80,3
29237,80,3
21801,25,2
20784,36490,2
30299,22323,2
2083,80,2
40493,80,2
2083,80,2
2083,80,2
2083,80,2
2083,80,2
58593,80,2
58593,80,2
61237,21,2
27020,63806,2
6365,4595,2
38918,80,2
16213,42028,2
16213,42028,2
50605,80,2
57943,110,3
57943,110,3
57943,110,3
61237,21,2
57943,110,3
57943,110,3
63661,22,2
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
23146,18581,2
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
47961,53779,2
57943,110,3
57943,110,3
38918,80,2
57943,110,3
57943,110,3
57943,110,3
57943,110,3
47663,53,2
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
13950,11843,2
13950,11843,2
38918,80,2
57943,110,3
64798,36549,2
64798,36549,2
64798,36549,2
57943,110,3
57943,110,3
57943,110,3
57177,110,3
57177,110,3
57943,110,3
57943,110,3
57177,110,3
57177,110,3
57943,110,3
57943,110,3
3189,63660,2
57943,110,3
57943,110,3
27362,26606,2
57943,110,3
57943,110,3
57177,110,3
57177,110,3
57943,110,3
57177,110,3
57177,110,3
57943,110,3
57943,110,3
57943,110,3
57943,110,3
57177,110,3
57943,110,3
35910,80,3
57943,110,3
57943,110,3
57177,110,3
57177,110,3
50605,80,2
35910,80,3
35910,80,3
35910,80,3
57177,110,3
57177,110,3
57177,110,3
38918,80,2
35834,40173,2
63861,25,2
63861,25,2
57177,110,3
57177,110,3
35910,80,3
57177,110,3
57177,110,3
35910,80,3
35910,80,3
27048,6881,2
38030,143,2
27873,6881,2
12349,21,2
27873,6881,2
25799,59954,2
54954,25351,2
49553,25,3
8016,80,2
57213,6881,2
57213,6881,2
33392,27109,2
49553,25,3
57213,6881,2
49553,25,3
49553,25,3
36383,8080,3
36383,8080,3
49553,25,3
49553,25,3
39393,5190,2
36383,8080,3
36383,8080,3
8016,80,2
49553,25,3
30447,6881,2
36383,8080,3
36383,8080,3
35282,11916,2
36383,8080,3
49553,25,3
36383,8080,3
17146,80,2
36224,5190,2
49553,25,3
49553,25,3
49553,25,3
49553,25,3
3211,80,2
49553,25,3
50797,6881,2
58593,80,2
62412,13577,2
26126,24107,2
49553,25,3
26126,24107,2
49882,21,3
27048,6881,2
45359,80,2
49553,25,3
49553,25,3
49882,21,3
49882,21,3
56389,80,2
49553,25,3
49553,25,3
27048,6881,2
62002,80,2
32350,5190,2
49882,21,3
49882,21,3
49882,21,3
49882,21,3
49882,21,3
49882,21,3
49882,21,3
44275,42349,2
9817,45912,2
8016,80,2
27873,6881,2
43890,80,3
43890,80,3
43890,80,3
58593,80,2
3211,80,2
63291,17219,2
43890,80,3
63291,17219,2
43890,80,3
43890,80,3
43890,80,3
43890,80,3
56357,6881,2
33078,6881,2
47452,6881,2
57824,21819,2
57824,21819,2
58237,51350,2
52453,22,2
58593,80,2
57213,6881,2
53718,6881,2
53718,6881,2
45155,80,2
3211,80,2
53718,6881,2
57213,6881,2
57213,6881,2
18863,80,2
34792,21,2
8016,80,2
33078,6881,2
33078,6881,2
58593,80,2
34792,21,2
30047,5190,2
30447,6881,2
15827,80,2
50797,6881,2
48224,32267,2
43848,3682,2
33078,6881,2
50797,6881,2
27048,6881,2
63420,21,2
47452,6881,2
39627,80,3
39627,80,3
27048,6881,2
39627,80,3
47023,32570,2
39627,80,3
39627,80,3
47452,6881,2
30668,5190,2
39627,80,3
39627,80,3
39627,80,3
39627,80,3
46327,6881,2
5240,49457,2
27873,6881,2
27873,6881,2
39299,25,2
39299,25,2
46327,6881,2
46327,6881,2
8016,80,2
46327,6881,2
62907,143,2
19160,35344,2
64941,62737,2
56357,6881,2
24744,5190,2
32770,25,2
62002,80,2
56357,6881,2
57213,6881,2
8151,43868,2
3250,6881,2
57213,6881,2
57213,6881,2
34190,10224,2
50734,6881,2
65512,22,2
57213,6881,2
25078,17356,2
54603,26438,2
20560,21,3
20560,21,3
53718,6881,2
20560,21,3
20560,21,3
4083,2814,2
53718,6881,2
45152,3901,2
18863,80,2
33078,6881,2
33078,6881,2
33078,6881,2
20560,21,3
20560,21,3
20560,21,3
33078,6881,2
20560,21,3
20560,21,3
16907,22,2
20560,21,3
47452,6881,2
8016,80,2
57726,53,2
30024,25,2
30024,25,2
13368,143,2
46327,6881,2
28420,143,2
11461,9319,2
12242,39861,2
2451,80,2
12242,39861,2
3250,6881,2
16080,12055,2
11134,80,2
31754,57886,2
50734,6881,2
26916,143,2
56973,80,2
53718,6881,2
53718,6881,2
53718,6881,2
62002,80,2
48904,143,2
48904,143,2
33078,6881,2
8016,80,2
12955,6514,2
48904,143,2
37000,12010,2
61823,80,2
61823,80,2
62565,53,2
2451,80,2
22359,21150,2
47452,6881,2
47452,6881,2
47452,6881,2
18863,80,2
60849,22195,2
28216,80,3
28216,80,3
28216,80,3
28216,80,3
56885,26380,2
28216,80,3
28216,80,3
28216,80,3
28216,80,3
28216,80,3
1599,22,2
29673,80,2
34776,80,2
22329,80,2
34776,80,2
58038,143,3
19222,44466,2
19222,44466,2
58038,143,3
37911,25,2
59606,143,2
29673,80,2
25875,143,2
58038,143,3
58038,143,3
39411,80,3
46807,28472,2
50134,46601,2
39411,80,3
39411,80,3
58038,143,3
58038,143,3
62002,80,2
39411,80,3
58038,143,3
58038,143,3
8554,45120,2
58038,143,3
